Company,Product,TypeName,Inches,Ram,OS,Weight,Price_euros,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_company,CPU_freq,CPU_model,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPU_company,GPU_model,Price_Category,Price_per_kg
dell,Inspiron 7567,Gaming,15.6,8,windows 10,2.62,985.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7300HQ,256,0,SSD,No,Nvidia,GeForce GTX 1050,Mid-Range,375.9541984732824
asus,FX502VM-DM560T (i7-7700HQ/8GB/1TB,Gaming,15.6,8,windows 10,2.24,1339.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX1060,Premium,597.7678571428571
vero,K146 (N3350/4GB/32GB/W10),Notebook,14.0,4,windows 10,1.22,202.9,Standard,1920,1080,No,No,No,Intel,1.1,Celeron Dual Core N3350,32,0,Flash Storage,No,Intel,HD Graphics 500,Budget,166.31147540983608
lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,8,windows 10,1.37,1970.0,Full HD,1920,1080,Yes,Yes,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,Ultra-Premium,1437.956204379562
lenovo,Yoga 510-15IKB,2 in 1 Convertible,15.6,8,windows 10,2.08,959.0,Full HD,1920,1080,Yes,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,AMD,Radeon R7 M460,Mid-Range,461.05769230769226
apple,"MacBook 12""",Ultrabook,12.0,8,mac os x,0.92,1165.0,Standard,2304,1440,No,Yes,Yes,Intel,1.2,Core M,512,0,Flash Storage,No,Intel,HD Graphics 5300,Premium,1266.304347826087
lenovo,ThinkPad X1,2 in 1 Convertible,14.0,8,windows 10,1.42,2330.0,Standard,2560,1440,Yes,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,Ultra-Premium,1640.8450704225354
asus,R417NA-RS01 (N3350/4GB/32GB/W10),Notebook,14.0,4,windows 10,1.63,299.0,Standard,1366,768,No,No,No,Intel,1.1,Celeron Dual Core N3350,32,0,Flash Storage,No,Intel,HD Graphics 500,Budget,183.4355828220859
dell,Latitude 3580,Notebook,15.6,8,windows 10,1.95,810.0,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,128,0,SSD,No,Intel,HD Graphics 620,Mid-Range,415.3846153846154
lenovo,Yoga 910-13IKB,2 in 1 Convertible,13.9,8,windows 10,1.38,1349.0,Full HD,1920,1080,Yes,Yes,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,Premium,977.536231884058
dell,Vostro 5568,Notebook,15.6,8,windows 10,2.0,739.0,Full HD,1920,1080,No,No,No,Intel,2.0,Core i3 6006U,256,0,SSD,No,AMD,Radeon R5 M420X,Mid-Range,369.5
hp,ZBook 17,Workstation,15.6,8,windows 10,3.14,2064.9,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,0,SSD,No,Nvidia,Quadro M2200,Ultra-Premium,657.6114649681529
asus,Pro P2540UA-XS51,Notebook,15.6,8,windows 10,2.37,1099.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,Premium,463.71308016877634
dell,XPS 13,Ultrabook,13.3,8,windows 10,1.29,1499.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,Premium,1162.015503875969
dell,XPS 15,Notebook,15.6,8,windows 10,2.06,1749.0,4K Ultra HD,3840,2160,Yes,No,No,Intel,2.5,Core i5 7300HQ,256,0,SSD,No,Nvidia,GeForce GTX 1050,Ultra-Premium,849.0291262135922
dell,Latitude 3180,Netbook,11.6,4,windows 10,1.63,744.0,Standard,1366,768,No,No,No,Intel,1.1,Pentium Quad Core N4200,128,0,SSD,No,Intel,HD Graphics 505,Mid-Range,456.44171779141107
hp,EliteBook 820,Netbook,12.5,8,windows 10,1.26,1389.0,Standard,1366,768,No,No,No,Intel,2.6,Core i5 7300U,256,0,SSD,No,Intel,HD Graphics 620,Premium,1102.3809523809523
toshiba,Satellite Pro,Notebook,15.6,4,windows 10,2.1,780.0,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,500,0,HDD,No,Intel,HD Graphics 520,Mid-Range,371.4285714285714
hp,15-ba043na (A12-9700P/8GB/2TB/W10),Notebook,15.6,8,windows 10,2.04,629.0,Standard,1366,768,No,No,No,AMD,2.5,A12-Series 9700P,2048,0,HDD,No,AMD,Radeon R7 Graphics,Mid-Range,308.3333333333333
dell,Inspiron 7567,Gaming,15.6,16,windows 10,2.62,1679.0,4K Ultra HD,3840,2160,No,No,No,Intel,2.8,Core i7 7700HQ,512,0,SSD,No,Nvidia,GeForce GTX 1050 Ti,Ultra-Premium,640.8396946564885
lenovo,IdeaPad 310-15IKB,Notebook,15.6,4,windows 10,2.4,609.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Nvidia,GeForce 920M,Mid-Range,253.75
hp,Omen 17-an012dx,Gaming,17.3,12,windows 10,3.74,1749.0,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,1024,0,HDD,No,AMD,Radeon RX 580,Ultra-Premium,467.6470588235294
msi,GE72MVR 7RG,Gaming,17.3,16,windows 10,2.9,2415.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,512,1024,SSD,HDD,Nvidia,GeForce GTX 1070,Ultra-Premium,832.7586206896552
samsung,Notebook 9,Ultrabook,13.3,8,windows 10,0.81,1499.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,Premium,1850.617283950617
dell,Vostro 5568,Notebook,15.6,8,windows 10,1.98,961.0,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,1024,0,HDD,No,Nvidia,GeForce GT 940MX,Mid-Range,485.35353535353534
dell,Vostro 3568,Notebook,15.6,8,windows 10,2.18,789.81,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,AMD,Radeon R5 M420,Mid-Range,362.2981651376146
lenovo,Thinkpad T470s,Ultrabook,14.0,8,windows 10,1.32,1859.0,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,Ultra-Premium,1408.3333333333333
razer,Blade Stealth,Ultrabook,12.5,16,windows 10,1.29,1799.0,4K Ultra HD,3840,2160,Yes,Yes,No,Intel,2.5,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,Ultra-Premium,1394.5736434108526
hp,Chromebook 11,Netbook,11.6,4,chrome os,1.23,385.0,Standard,1366,768,No,No,No,Intel,1.6,Celeron Dual Core N3060,16,0,Flash Storage,No,Intel,HD Graphics 400,Budget,313.0081300813008
dell,Alienware 17,Gaming,17.3,16,windows 10,4.36,2505.02,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1060,Ultra-Premium,574.5458715596329
dell,Latitude 3480,Notebook,14.0,4,windows 10,1.76,755.0,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,500,0,HDD,No,Intel,HD Graphics 520,Mid-Range,428.97727272727275
lenovo,V110-15ISK (i3-6006U/4GB/500GB/W10),Notebook,15.6,4,windows 10,2.1,489.9,Standard,1366,768,No,No,No,Intel,2.0,Core i3 6006U,500,0,HDD,No,Intel,HD Graphics 520,Budget,233.28571428571428
toshiba,Tecra X40-D-10Z,Ultrabook,14.0,4,windows 10,1.25,1090.0,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,128,0,SSD,No,Intel,HD Graphics 620,Premium,872.0
lenovo,Thinkpad X1,Ultrabook,14.0,8,windows 10,1.13,2499.0,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,Ultra-Premium,2211.5044247787614
msi,GL62M 7RD,Gaming,15.6,8,windows 10,2.4,1199.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7300HQ,256,0,SSD,No,Nvidia,GeForce GTX 1050,Premium,499.58333333333337
lenovo,ThinkPad X1,Ultrabook,14.0,8,windows 10,1.13,1875.0,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,Flash Storage,No,Intel,HD Graphics 620,Ultra-Premium,1659.2920353982302
toshiba,Satellite Pro,Notebook,14.0,4,windows 10,1.75,499.0,Standard,1366,768,No,No,No,Intel,2.1,Pentium Dual Core 4405U,128,0,SSD,No,Intel,HD Graphics 510,Budget,285.14285714285717
asus,ZenBook Flip,2 in 1 Convertible,13.3,8,windows 10,1.1,1358.0,Full HD,1920,1080,Yes,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,Premium,1234.5454545454545
dell,Latitude 3480,Notebook,14.0,4,windows 10,1.76,585.0,Standard,1366,768,No,No,No,Intel,2.0,Core i3 6006U,500,0,HDD,No,Intel,HD Graphics 520,Mid-Range,332.3863636363636
acer,Chromebook 11,Netbook,11.6,4,chrome os,1.35,355.0,Standard,1366,768,No,Yes,No,Intel,1.6,Celeron Dual Core N3060,32,0,Flash Storage,No,Intel,HD Graphics 400,Budget,262.96296296296293
acer,Swift 3,Notebook,14.0,8,windows 10,1.5,619.0,Full HD,1920,1080,No,Yes,No,Intel,2.4,Core i3 7100U,128,0,SSD,No,Intel,HD Graphics 620,Mid-Range,412.6666666666667
razer,Blade Pro,Gaming,17.3,32,windows 10,3.49,5499.0,4K Ultra HD,3840,2160,Yes,No,No,Intel,2.9,Core i7 7820HK,512,0,SSD,No,Nvidia,GeForce GTX 1080,Ultra-Premium,1575.6446991404011
lenovo,Thinkpad X1,Ultrabook,14.0,16,windows 10,1.1,2099.0,Quad HD+,2560,1440,No,Yes,No,Intel,2.6,Core i7 6600U,512,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,1908.181818181818
asus,VivoBook Max,Notebook,15.6,4,linux,2.1,519.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Nvidia,GeForce 920,Mid-Range,247.14285714285714
lenovo,Thinkpad T460,Notebook,14.0,8,windows 10,1.7,1186.0,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,Premium,697.6470588235294
lenovo,ThinkPad T470s,Notebook,14.0,8,windows 10,1.32,1650.0,Full HD,1920,1080,No,Yes,No,Intel,2.6,Core i5 7300U,256,0,SSD,No,Intel,HD Graphics 620,Ultra-Premium,1250.0
dell,Alienware 15,Gaming,15.6,16,windows 10,3.21,2774.63,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1070,Ultra-Premium,864.3707165109034
asus,Rog GL702VS-BA023T,Gaming,17.3,16,windows 10,2.9,2419.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1070,Ultra-Premium,834.1379310344828
toshiba,Satellite Pro,Notebook,15.6,4,windows 10,2.0,669.0,Standard,1366,768,No,No,No,Intel,2.4,Core i3 7100U,500,0,HDD,No,Intel,HD Graphics 620,Mid-Range,334.5
lenovo,N42-20 Chromebook,Notebook,14.0,4,chrome os,1.5,325.0,Standard,1366,768,No,No,No,Intel,1.6,Celeron Quad Core N3160,16,0,Flash Storage,No,Intel,HD Graphics 400,Budget,216.66666666666666
asus,R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10),Notebook,15.6,8,windows 10,2.3,590.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,128,0,HDD,No,Intel,HD Graphics 620,Mid-Range,256.5217391304348
asus,Rog GL702VM-GC017T,Gaming,17.3,16,windows 10,2.73,1799.0,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6700HQ,512,1024,SSD,HDD,Nvidia,GeForce GTX 1060,Ultra-Premium,658.974358974359
dell,Alienware 17,Gaming,17.3,32,windows 10,4.42,3072.89,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,512,1024,SSD,HDD,Nvidia,GeForce GTX 1070,Ultra-Premium,695.2239819004525
hp,ProBook 470,Notebook,17.3,8,windows 10,2.63,910.0,Standard,1600,900,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Nvidia,GeForce 930MX,Mid-Range,346.00760456273764
dell,Vostro 3568,Notebook,15.6,8,windows 10,2.18,713.99,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,128,0,SSD,No,Intel,HD Graphics 620,Mid-Range,327.51834862385317
hp,EliteBook 840,Ultrabook,14.0,8,windows 7,1.54,1870.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,512,0,SSD,No,Intel,HD Graphics 520,Ultra-Premium,1214.2857142857142
dell,Vostro 3568,Notebook,15.6,4,windows 10,2.18,739.0,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,AMD,Radeon R5 M420,Mid-Range,338.99082568807336
hp,Chromebook X360,2 in 1 Convertible,11.6,4,chrome os,1.4,615.0,Standard,1366,768,Yes,No,No,Intel,1.1,Celeron Dual Core N3350,32,0,Flash Storage,No,Intel,HD Graphics 500,Mid-Range,439.28571428571433
asus,ZenBook UX310UQ-GL026T,Ultrabook,13.3,8,windows 10,1.45,1026.0,Full HD,1920,1080,No,Yes,No,Intel,2.3,Core i5 6200U,512,0,SSD,No,Nvidia,GeForce 940M,Premium,707.5862068965517
hp,EliteBook x360,2 in 1 Convertible,13.3,8,windows 10,1.28,2277.0,Full HD,1920,1080,Yes,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,Ultra-Premium,1778.90625
hp,EliteBook 840,Ultrabook,14.0,8,windows 10,1.54,1468.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i7 6500U,512,0,SSD,No,Intel,HD Graphics 520,Premium,953.2467532467532
hp,250 G6,Notebook,15.6,4,no os,1.86,299.0,Standard,1366,768,No,No,No,Intel,1.6,Celeron Dual Core N3060,128,0,SSD,No,Intel,HD Graphics 400,Budget,160.752688172043
asus,Rog GL502VM-DS74,Gaming,15.6,16,windows 10,2.1,1899.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1060,Ultra-Premium,904.2857142857142
dell,Inspiron 5767,Notebook,17.3,8,linux,2.83,865.0,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,1024,0,HDD,No,AMD,Radeon R7 M445,Mid-Range,305.6537102473498
lenovo,ThinkPad T470p,Ultrabook,14.0,8,windows 10,1.96,1903.0,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,256,0,SSD,No,Nvidia,GeForce GT 940MX,Ultra-Premium,970.9183673469388
asus,K556UR-DM621T (i7-7500U/8GB/256GB/GeForce,Notebook,15.6,8,windows 10,2.3,787.0,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Nvidia,GeForce GTX 930MX,Mid-Range,342.1739130434783
dell,Latitude 5580,Notebook,15.6,8,windows 10,1.9,945.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,128,0,SSD,No,Intel,HD Graphics 620,Mid-Range,497.3684210526316
asus,X541NA (N4200/4GB/1TB/W10),Notebook,15.6,4,windows 10,2.0,449.0,Standard,1366,768,No,No,No,Intel,1.1,Pentium Quad Core N4200,1024,0,HDD,No,Intel,HD Graphics 505,Budget,224.5
hp,EliteBook x360,2 in 1 Convertible,13.3,8,windows 10,1.28,2559.0,Full HD,1920,1080,Yes,No,No,Intel,2.8,Core i7 7600U,256,0,SSD,No,Intel,HD Graphics 620,Ultra-Premium,1999.21875
dell,Inspiron 5368,Notebook,13.3,8,windows 10,1.62,649.0,Full HD,1920,1080,Yes,No,No,Intel,2.3,Core i5 6200U,1024,0,HDD,No,Intel,HD Graphics 520,Mid-Range,400.61728395061726
lenovo,IdeaPad 110-15ISK,Notebook,15.6,4,no os,2.2,469.0,Full HD,1920,1080,No,No,No,Intel,2.0,Core i3 6006U,1024,0,HDD,No,Intel,HD Graphics 520,Budget,213.18181818181816
lenovo,ThinkPad E570,Notebook,15.6,8,windows 10,2.3,850.66,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Intel,HD Graphics 620,Mid-Range,369.8521739130435
hp,EliteBook 850,Notebook,15.6,8,windows 10,1.84,1349.0,Full HD,1920,1080,No,No,No,Intel,2.6,Core i5 7300U,256,0,SSD,No,AMD,Radeon R7 M465,Premium,733.1521739130435
toshiba,Portege X30-D-10X,Notebook,13.3,4,windows 10,1.05,1285.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,128,0,SSD,No,Intel,HD Graphics 620,Premium,1223.8095238095239
lenovo,Legion Y520-15IKBN,Gaming,15.6,8,no os,2.5,1017.0,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7300HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1050,Premium,406.8
dell,XPS 13,Ultrabook,13.3,16,windows 10,1.29,2240.0,Quad HD+,3200,1800,Yes,No,No,Intel,2.5,Core i7 7660U,512,0,SSD,No,Intel,Iris Plus Graphics 640,Ultra-Premium,1736.4341085271317
hp,Probook 450,Notebook,15.6,4,windows 10,2.07,910.0,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,500,0,HDD,No,Intel,HD Graphics 520,Mid-Range,439.61352657004835
toshiba,Portégé Z30-C-188,Ultrabook,13.3,8,windows 10,1.2,1095.0,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,Premium,912.5
lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,8,windows 10,1.37,1950.0,Full HD,1920,1080,Yes,Yes,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,Ultra-Premium,1423.3576642335765
acer,TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10),Notebook,14.0,8,windows 10,1.56,902.0,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,Mid-Range,578.2051282051282
dell,Precision 3520,Workstation,15.6,8,windows 10,2.23,1778.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,1024,0,HDD,No,Nvidia,Quadro M620,Ultra-Premium,797.3094170403588
lenovo,ThinkPad L570,Notebook,15.6,4,windows 10,2.38,1055.0,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,500,0,HDD,No,Intel,HD Graphics 620,Premium,443.2773109243698
lenovo,IdeaPad 110-15ISK,Notebook,15.6,4,no os,2.2,479.0,Full HD,1920,1080,No,No,No,Intel,2.0,Core i3 6006U,1024,0,HDD,No,AMD,Radeon R5 M430,Budget,217.72727272727272
toshiba,Tecra A50-D-11D,Notebook,15.6,8,windows 10,2.0,1388.0,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,Premium,694.0
lenovo,Thinkpad 13,Notebook,13.3,4,windows 10,1.44,735.0,Full HD,1920,1080,No,Yes,No,Intel,2.4,Core i3 7100U,180,0,SSD,No,Intel,HD Graphics 620,Mid-Range,510.4166666666667
samsung,Notebook 9,Ultrabook,15.0,16,windows 10,1.23,1849.0,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Nvidia,GeForce 940MX,Ultra-Premium,1503.2520325203252
dell,Latitude 7280,Ultrabook,12.5,8,windows 10,1.6,1690.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7600U,256,0,SSD,No,Intel,HD Graphics 620,Ultra-Premium,1056.25
asus,X541NA-GO121 (N4200/4GB/1TB/Linux),Notebook,15.6,4,linux,2.0,398.99,Standard,1366,768,No,No,No,Intel,1.1,Pentium Quad Core N4200,1024,0,HDD,No,Intel,HD Graphics 505,Budget,199.495
xiaomi,Mi Notebook,Ultrabook,13.3,8,windows 10,1.28,935.0,Full HD,1920,1080,No,Yes,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Nvidia,GeForce 940MX,Mid-Range,730.46875
dell,Vostro 5568,Notebook,15.6,4,windows 10,2.18,912.5,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,128,1024,SSD,HDD,Nvidia,GeForce 940MX,Mid-Range,418.5779816513761
hp,ProBook 450,Notebook,15.6,4,windows 10,2.04,839.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,Mid-Range,411.27450980392155
hp,EliteBook x360,2 in 1 Convertible,13.3,4,windows 10,1.28,1700.0,Full HD,1920,1080,Yes,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,Ultra-Premium,1328.125
hp,Pavilion x360,2 in 1 Convertible,15.6,4,windows 10,2.3,684.8,Standard,1366,768,Yes,No,No,Intel,2.5,Core i5 7200U,500,0,HDD,No,Intel,HD Graphics 620,Mid-Range,297.7391304347826
asus,VivoBook L402NA,Notebook,14.1,4,windows 10,1.65,348.0,Standard,1366,768,No,No,No,Intel,1.1,Celeron Dual Core N3350,32,0,Flash Storage,No,Intel,HD Graphics 500,Budget,210.9090909090909
lenovo,IdeaPad 510-15ISK,Notebook,15.6,8,windows 10,2.2,669.0,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i7 6500U,1024,0,HDD,No,Nvidia,GeForce 940MX,Mid-Range,304.09090909090907
dell,Inspiron 3552,Notebook,15.6,4,windows 10,2.2,369.0,Standard,1366,768,No,No,No,Intel,1.6,Pentium Quad Core N3710,500,0,HDD,No,Intel,HD Graphics,Budget,167.72727272727272
hp,EliteBook x360,2 in 1 Convertible,13.3,4,windows 10,1.28,1799.0,Full HD,1920,1080,Yes,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,Ultra-Premium,1405.46875
dell,Vostro 3568,Notebook,15.6,4,linux,2.18,455.7,Standard,1366,768,No,No,No,Intel,2.0,Core i3 6006U,1024,0,HDD,No,AMD,Radeon R5 M420X,Budget,209.0366972477064
asus,Rog GL753VD-GC082T,Gaming,17.3,12,windows 10,2.2,1369.9,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7300HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,Premium,622.6818181818181
acer,Chromebook C731-C78G,Netbook,11.6,4,chrome os,1.25,297.0,Standard,1366,768,No,Yes,No,Intel,1.6,Celeron Dual Core N3060,32,0,Flash Storage,No,Intel,HD Graphics 400,Budget,237.6
lenovo,IdeaPad 110-17ACL,Notebook,17.3,4,windows 10,2.8,379.0,Standard,1600,900,No,No,No,AMD,2.2,A4-Series 7210,500,0,HDD,No,AMD,Radeon R3,Budget,135.35714285714286
hp,Probook 640,Notebook,14.0,4,windows 10,1.95,1265.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,128,0,SSD,No,Intel,HD Graphics 620,Premium,648.7179487179487
hp,Envy x360,2 in 1 Convertible,13.3,16,windows 10,1.42,1399.0,Quad HD+,3200,1800,Yes,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,Premium,985.2112676056339
samsung,Notebook 9,Ultrabook,15.0,8,windows 10,1.17,1699.0,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,Ultra-Premium,1452.1367521367522
lenovo,ThinkPad T470s,Ultrabook,14.0,8,windows 10,1.32,1799.0,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,Ultra-Premium,1362.8787878787878
msi,GS73VR Stealth,Gaming,17.3,16,windows 10,2.43,2649.0,4K Ultra HD,3840,2160,No,Yes,No,Intel,2.6,Core i7 6700HQ,512,2048,SSD,HDD,Nvidia,GeForce GTX 1060,Ultra-Premium,1090.1234567901233
toshiba,Portege X30-D-10V,Notebook,13.3,8,windows 10,1.05,1475.0,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,Premium,1404.7619047619048
dell,Inspiron 7567,Gaming,15.6,8,linux,2.62,929.0,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1050Ti,Mid-Range,354.5801526717557
hp,ProBook 450,Notebook,15.6,8,windows 10,2.04,900.0,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,1024,0,HDD,No,Nvidia,GeForce 930MX,Mid-Range,441.1764705882353
dell,Vostro 3568,Notebook,15.6,4,windows 10,2.18,614.0,Standard,1366,768,No,No,No,Intel,2.0,Core i3 6006U,1024,0,HDD,No,AMD,Radeon R5 M420X,Mid-Range,281.65137614678895
dell,Latitude 5580,Notebook,15.6,8,windows 10,1.9,935.0,Full HD,1920,1080,No,No,No,Intel,2.6,Core i5 7300U,500,0,HDD,No,Intel,HD Graphics 620,Mid-Range,492.10526315789474
dell,XPS 13,2 in 1 Convertible,13.3,8,windows 10,1.24,2013.1,Quad HD+,3200,1800,Yes,No,No,Intel,1.3,Core i7 7Y75,512,0,SSD,No,Intel,HD Graphics 615,Ultra-Premium,1623.467741935484
asus,G701VO-IH74K (i7-6820HK/32GB/2x,Gaming,17.3,32,windows 10,3.58,1279.0,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 6820HK,256,256,SSD,SSD,Nvidia,GeForce GTX 980M,Premium,357.2625698324022
dell,XPS 13,2 in 1 Convertible,13.3,16,windows 10,1.22,1649.0,Full HD,1920,1080,Yes,No,No,Intel,1.3,Core i7 7Y75,256,0,SSD,No,Intel,HD Graphics 615,Ultra-Premium,1351.639344262295
lenovo,ThinkPad X1,Ultrabook,14.0,8,windows 10,1.13,2049.0,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,256,0,Flash Storage,No,Intel,HD Graphics 620,Ultra-Premium,1813.274336283186
lenovo,ThinkPad T570,Notebook,15.6,8,windows 10,1.95,1962.99,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,512,0,SSD,No,Intel,HD Graphics 620,Ultra-Premium,1006.6615384615385
lg,Gram 15Z970,Ultrabook,15.6,16,windows 10,1.08,2099.0,Full HD,1920,1080,Yes,Yes,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,Ultra-Premium,1943.5185185185185
hp,Elitebook 820,Netbook,12.5,8,windows 10,1.26,1483.0,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,Premium,1176.984126984127
acer,Chromebook CB5-571-C1DZ,Notebook,15.6,4,chrome os,2.2,359.0,Full HD,1920,1080,No,Yes,No,Intel,1.5,Celeron Dual Core 3205U,16,0,Flash Storage,No,Intel,HD Graphics,Budget,163.18181818181816
lenovo,IdeaPad Y700-15ISK,Notebook,15.6,8,windows 10,2.6,789.0,Full HD,1920,1080,No,Yes,No,Intel,2.3,Core i5 6300HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 960M,Mid-Range,303.46153846153845
